DISPLAY_Type,DISPLAY_Size,DISPLAY_Resolution_Width,DISPLAY_Resolution_Height,PLATFORM_OS,MEMORY_Card_slot,MEMORY_Internal_rom,MEMORY_Internal_ram,BATTERY_Type,BATTERY_Capacity,MAIN_CAM_1_Module,MAIN_CAM_1_Video
OLED,6.74,1240.0,2772.0,android 13,no,536870912.0,16777216.0,Li-Po,4600.0,1,4K
OLED,6.7,1080.0,2412.0,android 13,no,536870912.0,12582912.0,Li-Po,4600.0,1,4K
IPS,6.72,1080.0,2400.0,android 13,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.72,1080.0,2400.0,android 13,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.72,1080.0,2400.0,android 13,microsdxc,268435456.0,12582912.0,Li-Po,5000.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
OLED,6.82,1440.0,3168.0,android 13,no,536870912.0,16777216.0,Li-Po,5000.0,1,4K
OLED,6.74,1240.0,2772.0,android 13,no,536870912.0,16777216.0,Li-Po,4800.0,1,4K
IPS,11.61,2000.0,2800.0,android 13,no,536870912.0,12582912.0,Li-Po,9510.0,1,4K
OLED,6.43,1080.0,2400.0,android 13,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
OLED,6.7,1080.0,2412.0,android 13,microsdxc,268435456.0,8388608.0,Li-Po,4800.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
OLED,6.8,1080.0,2520.0,android 13,no,536870912.0,16777216.0,Li-Po,4300.0,1,4K
OLED,7.1,1792.0,1920.0,android 13,no,536870912.0,16777216.0,Li-Po,4520.0,1,4K
IPS,6.56,720.0,1612.0,android 12,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
OLED,6.7,1080.0,2412.0,android 13,no,536870912.0,16777216.0,Li-Po,4700.0,1,4K
OLED,6.7,1080.0,2412.0,android 13,no,536870912.0,16777216.0,Li-Po,4500.0,1,4K
OLED,6.7,1080.0,2412.0,android 13,no,536870912.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.7,1080.0,2412.0,android 13,microsdxc,268435456.0,12582912.0,Li-Po,4800.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,67108864.0,3145728.0,Li-Po,5000.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,67108864.0,4194304.0,Li-Po,5000.0,1,1080
IPS,6.59,1080.0,2412.0,android 12,microsdxc,268435456.0,12582912.0,Li-Po,5000.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,67108864.0,4194304.0,Li-Po,5000.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,134217728.0,4194304.0,Li-Po,5000.0,1,1080
OLED,6.43,1080.0,2400.0,android 12,microsdxc,268435456.0,8388608.0,Li-Po,4500.0,1,1080
OLED,1.91,378.0,496.0,android ,no,33554432.0,1048576.0,Li-Ion,550.0,0,
OLED,1.75,372.0,430.0,android ,no,33554432.0,1048576.0,Li-Ion,400.0,0,
OLED,6.43,1080.0,2400.0,android 12,microsdxc,268435456.0,8388608.0,Li-Po,4500.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,134217728.0,4194304.0,Li-Po,5000.0,1,1080
OLED,6.7,1080.0,2412.0,android 12,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.4,1080.0,2400.0,android 12,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
IPS,6.6,1080.0,2408.0,android 12,unspecified,268435456.0,12582912.0,Li-Po,5000.0,1,1080
OLED,6.43,1080.0,2400.0,android 11,microsdxc,134217728.0,12582912.0,Li-Po,4500.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,134217728.0,4194304.0,Li-Po,5000.0,1,1080
OLED,6.7,1080.0,2412.0,android 12,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.62,1080.0,2400.0,android 12,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.43,1080.0,2400.0,android 12,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
IPS,10.36,1200.0,2000.0,android 12,microsdxc,134217728.0,6291456.0,Li-Po,7100.0,1,1080
OLED,6.62,1080.0,2400.0,android 12,no,268435456.0,12582912.0,Li-Po,5000.0,1,4K
IPS,6.59,1080.0,2412.0,android 12,no,268435456.0,12582912.0,Li-Po,5000.0,1,4K
IPS,6.5,720.0,1600.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.56,720.0,1612.0,android 12,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
OLED,6.43,1080.0,2400.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,4500.0,1,1080
OLED,6.43,1080.0,2400.0,android 12,microsdxc,134217728.0,8388608.0,Li-Po,4500.0,1,1080
OLED,6.43,1080.0,2400.0,android 12,microsdxc,134217728.0,8388608.0,Li-Po,4500.0,1,1080
OLED,6.43,1080.0,2400.0,android 12,microsdxc,268435456.0,8388608.0,Li-Po,4500.0,1,1080
IPS,6.59,1080.0,2412.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.59,1080.0,2412.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.52,720.0,1600.0,android 11,microsdxc,67108864.0,4194304.0,Li-Po,4230.0,1,1080
OLED,6.43,1080.0,2400.0,android 12,microsdxc,134217728.0,8388608.0,Li-Po,4500.0,1,1080
OLED,6.7,1440.0,3216.0,android 12,no,536870912.0,12582912.0,Li-Po,5000.0,1,4K
OLED,6.55,1080.0,2400.0,android 12,no,268435456.0,12582912.0,Li-Po,4800.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,4500.0,1,4K
IPS,11.0,1600.0,2560.0,android 11,no,268435456.0,8388608.0,Li-Po,8360.0,1,1080
IPS,6.56,720.0,1612.0,android 11,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
OLED,6.43,1080.0,2400.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,4500.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
OLED,6.43,1080.0,2400.0,android 11,microsdxc,268435456.0,12582912.0,Li-Po,4500.0,1,1080
IPS,6.56,720.0,1612.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.5,720.0,1600.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.49,1080.0,2400.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
OLED,7.1,1792.0,1920.0,android 11,no,536870912.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.55,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,no,268435456.0,8388608.0,Li-Po,4500.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.52,720.0,1600.0,android 11,microsdxc,134217728.0,33554432.0,Li-Po,4230.0,1,1080
IPS,6.52,720.0,1600.0,android 11,unspecified,134217728.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.5,720.0,1600.0,android 11,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
IPS,6.59,1080.0,2412.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,4K
IPS,6.51,720.0,1600.0,android 11,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
OLED,6.43,1080.0,2400.0,android 11,no,134217728.0,6291456.0,Li-Po,5000.0,1,1080
OLED,6.43,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.55,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.4,1080.0,2400.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,4310.0,1,4K
OLED,1.91,402.0,476.0,android ,no,8388608.0,1048576.0,Li-Ion,510.0,0,
OLED,6.4,1080.0,2400.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,4310.0,1,4K
IPS,6.52,720.0,1600.0,android 11,microsdxc,67108864.0,4194304.0,Li-Po,5000.0,1,1080
IPS,6.52,720.0,1600.0,android 11,microsdxc,268435456.0,33554432.0,Li-Po,5000.0,1,1080
OLED,6.55,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.55,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4300.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,no,268435456.0,8388608.0,Li-Po,4300.0,1,4K
IPS,6.52,720.0,1600.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
OLED,6.43,1080.0,2400.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,4310.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,4310.0,1,4K
IPS,6.52,720.0,1600.0,android 10,microsdxc,134217728.0,4194304.0,Li-Po,4230.0,1,1080
OLED,6.43,1080.0,2400.0,android 11,no,134217728.0,8388608.0,Li-Po,4310.0,1,4K
IPS,6.5,1080.0,2400.0,android 11,microsdxc,134217728.0,4194304.0,Li-Po,5000.0,1,1080
IPS,6.5,1080.0,2400.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
OLED,6.43,1080.0,2400.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
OLED,6.43,1080.0,2400.0,android 11,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
IPS,6.51,720.0,1600.0,android 10,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
OLED,6.7,1440.0,3216.0,android 11,no,536870912.0,16777216.0,Li-Po,4500.0,1,4K
OLED,6.7,1440.0,3216.0,android 11,no,268435456.0,8388608.0,Li-Po,4500.0,1,4K
OLED,6.55,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,no,134217728.0,8388608.0,Li-Po,4300.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,4310.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,4310.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,4310.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,4310.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,4310.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4300.0,1,4K
IPS,6.5,720.0,1600.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.5,1080.0,2400.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.5,1080.0,2400.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.52,720.0,1600.0,android 10,microsdxc,134217728.0,4194304.0,Li-Po,4230.0,1,1080
OLED,6.4,1080.0,2400.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,4310.0,1,4K
OLED,6.55,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
IPS,6.5,1080.0,2400.0,android 10,no,134217728.0,8388608.0,Li-Po,4040.0,1,4K
OLED,6.55,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4350.0,1,4K
OLED,6.43,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4300.0,1,4K
IPS,6.5,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,4040.0,1,1080
OLED,6.43,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,4000.0,1,4K
IPS,6.52,720.0,1600.0,android 10,microsdxc,33554432.0,3145728.0,Li-Po,4230.0,1,1080
IPS,6.5,720.0,1600.0,android 10,microsdxc,134217728.0,4194304.0,Li-Po,5000.0,1,1080
OLED,6.44,1080.0,2400.0,android 10,microsdxc,134217728.0,6291456.0,Li-Po,4015.0,1,1080
OLED,6.43,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,4000.0,1,4K
IPS,6.57,1080.0,2400.0,android 10,no,134217728.0,8388608.0,Li-Po,4000.0,1,4K
OLED,6.43,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,4015.0,1,4K
IPS,6.5,720.0,1600.0,android 10,microsdxc,33554432.0,4194304.0,Li-Po,5000.0,1,1080
OLED,6.43,1080.0,2400.0,android 10,no,268435456.0,8388608.0,Li-Po,4300.0,1,4K
OLED,6.43,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,4015.0,1,4K
OLED,6.44,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,4015.0,1,1080
IPS,6.5,720.0,1600.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.5,720.0,1600.0,android 10,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
OLED,1.91,402.0,476.0,android ,no,8388608.0,1048576.0,Li-Ion,430.0,0,
IPS,6.5,1080.0,2400.0,android 10,no,268435456.0,8388608.0,Li-Po,5000.0,1,4K
OLED,6.5,1080.0,2400.0,android 10,microsdxc,268435456.0,8388608.0,Li-Po,4000.0,1,4K
OLED,6.4,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,4015.0,1,4K
IPS,6.5,1080.0,2400.0,android 10,no,134217728.0,8388608.0,Li-Po,4040.0,1,4K
IPS,6.2,720.0,1520.0,android 9,microsdxc,33554432.0,3145728.0,Li-Po,4230.0,1,1080
OLED,6.55,1080.0,2400.0,android 10,no,268435456.0,12582912.0,Li-Po,4000.0,1,4K
OLED,6.43,1080.0,2400.0,android 10,no,268435456.0,8388608.0,Li-Po,4000.0,1,4K
IPS,6.5,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,4K
OLED,6.5,1080.0,2400.0,android 10,no,268435456.0,12582912.0,Li-Po,4025.0,1,4K
IPS,6.57,1080.0,2400.0,android 10,no,268435456.0,8388608.0,Li-Po,4000.0,1,4K
IPS,6.5,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,4K
IPS,6.5,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,4K
IPS,6.22,720.0,1520.0,android 9,microsdxc,33554432.0,2097152.0,Li-Po,4230.0,1,1080
IPS,6.22,720.0,1520.0,android 9,microsdxc,67108864.0,4194304.0,Li-Po,4230.0,1,1080
OLED,6.4,1080.0,2400.0,android 10,no,268435456.0,8388608.0,Li-Po,4025.0,1,4K
OLED,6.4,1080.0,2400.0,android 10,no,134217728.0,8388608.0,Li-Po,4025.0,1,4K
OLED,6.55,1080.0,2400.0,android 10,no,268435456.0,12582912.0,Li-Po,4000.0,1,4K
IPS,6.2,720.0,1520.0,android 8,microsdxc,67108864.0,3145728.0,Li-Ion,4230.0,1,1080
OLED,6.4,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,4025.0,1,4K
OLED,6.7,1440.0,3168.0,android 10,no,536870912.0,12582912.0,Li-Po,4260.0,1,4K
OLED,6.7,1440.0,3168.0,android 10,no,268435456.0,12582912.0,Li-Po,4200.0,1,4K
OLED,6.4,1080.0,2400.0,android 10,microsdxc,268435456.0,12582912.0,Li-Po,4025.0,1,4K
IPS,6.5,720.0,1600.0,android 9,microsdxc,134217728.0,6291456.0,Li-Po,4230.0,1,1080
OLED,6.4,1080.0,2400.0,android 9,microsdxc,134217728.0,8388608.0,Li-Po,4025.0,1,1080
OLED,6.5,1080.0,2400.0,android 10,no,268435456.0,12582912.0,Li-Po,4025.0,1,4K
OLED,6.4,1080.0,2400.0,android 10,no,134217728.0,8388608.0,Li-Po,4025.0,1,4K
OLED,6.4,1080.0,2400.0,android 10,no,134217728.0,12582912.0,Li-Po,4025.0,1,4K
OLED,6.4,1080.0,2400.0,android 9,microsdxc,268435456.0,8388608.0,Li-Po,4025.0,1,1080
IPS,6.5,720.0,1600.0,android 9,microsdxc,134217728.0,4194304.0,Li-Po,4230.0,1,1080
IPS,6.5,720.0,1600.0,android 9,microsdxc,268435456.0,67108864.0,Li-Po,5000.0,1,4K
OLED,6.4,1080.0,2340.0,android 9,microsdxc,268435456.0,8388608.0,Li-Po,4000.0,1,4K
OLED,6.5,1080.0,2400.0,android 9,no,268435456.0,12582912.0,Li-Po,4000.0,1,4K
OLED,6.4,1080.0,2340.0,android 9,microsdxc,134217728.0,6291456.0,Li-Po,3600.0,1,4K
IPS,6.5,720.0,1600.0,android 9,microsdxc,134217728.0,33554432.0,Li-Po,5000.0,1,4K
IPS,6.5,720.0,1600.0,android 9,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,4K
OLED,6.5,1080.0,2400.0,android 9,microsdxc,268435456.0,8388608.0,Li-Po,4000.0,1,4K
OLED,6.5,1080.0,2340.0,android 9,microsdxc,268435456.0,8388608.0,Li-Po,4000.0,1,1080
OLED,6.53,1080.0,2340.0,android 9,microsdxc,268435456.0,8388608.0,Li-Po,4000.0,1,4K
OLED,6.4,1080.0,2340.0,android 9,no,268435456.0,8388608.0,Li-Po,4035.0,1,4K
OLED,6.5,1080.0,2340.0,android 9,no,268435456.0,67108864.0,Li-Po,3765.0,1,4K
IPS,6.53,1080.0,2340.0,android 9,microsdxc,134217728.0,6291456.0,Li-Po,4020.0,1,1080
IPS,6.53,1080.0,2340.0,android 9,microsdxc,134217728.0,8388608.0,Li-Po,4020.0,1,1080
OLED,6.6,1080.0,2340.0,android 9,microsdxc,268435456.0,8388608.0,Li-Po,4065.0,1,4K
OLED,6.6,1080.0,2340.0,android 9,microsdxc,268435456.0,12582912.0,Li-Po,4065.0,1,4K
OLED,6.4,1080.0,2340.0,android 9,no,268435456.0,8388608.0,Li-Po,3765.0,1,4K
IPS,6.1,720.0,1560.0,android 9,microsdxc,33554432.0,3145728.0,Li-Po,4000.0,1,1080
IPS,6.2,720.0,1520.0,android 8,microsdxc,67108864.0,4194304.0,Li-Ion,4230.0,1,1080
IPS,6.2,720.0,1520.0,android 8,microsdxc,67108864.0,4194304.0,Li-Ion,4230.0,1,1080
IPS,6.53,1080.0,2340.0,android 9,microsdxc,134217728.0,6291456.0,Li-Po,4020.0,1,1080
IPS,6.53,1080.0,2340.0,android 9,microsdxc,134217728.0,6291456.0,Li-Po,4000.0,1,1080
IPS,6.2,720.0,1520.0,android 8,microsdxc,67108864.0,4194304.0,Li-Ion,4230.0,1,1080
OLED,6.4,1080.0,2340.0,android 8,no,134217728.0,6291456.0,Li-Ion,3600.0,1,4K
OLED,6.41,1080.0,2340.0,android 8,microsdxc,134217728.0,4194304.0,Li-Ion,3600.0,1,1080
OLED,6.4,1080.0,2340.0,android 8,microsdxc,67108864.0,6291456.0,Li-Ion,3600.0,1,4K
IPS,6.3,1080.0,2340.0,android 8,microsdxc,134217728.0,4194304.0,Li-Po,3500.0,1,1080
OLED,6.4,1080.0,2340.0,android 8,microsdxc,134217728.0,8388608.0,Li-Po,3700.0,1,4K
OLED,6.4,1080.0,2340.0,android 8,no,134217728.0,8388608.0,Li-Po,3500.0,1,4K
IPS,6.3,1080.0,2340.0,android 8,microsdxc,134217728.0,6291456.0,Li-Po,3500.0,1,1080
IPS,6.2,720.0,1520.0,android 8,microsdxc,67108864.0,16777216.0,Li-Ion,4230.0,1,1080
IPS,6.2,720.0,1520.0,android 8,microsdxc,67108864.0,4194304.0,Li-Ion,4230.0,1,1080
OLED,6.42,1080.0,2340.0,android 8,no,536870912.0,8388608.0,Li-Ion,3400.0,1,4K
OLED,6.42,1080.0,2340.0,android 8,no,268435456.0,8388608.0,Li-Ion,3730.0,1,4K
IPS,6.0,1080.0,2160.0,android 8,microsdxc,67108864.0,4194304.0,Li-Ion,3410.0,1,1080
IPS,6.2,1080.0,2280.0,android 8,microsdxc,134217728.0,4194304.0,Li-Ion,3400.0,1,1080
IPS,6.23,1080.0,2280.0,android 8,microsdxc,134217728.0,6291456.0,Li-Ion,3400.0,1,1080
OLED,6.28,1080.0,2280.0,android 8,microsdxc,134217728.0,6291456.0,Li-Po,3430.0,1,4K
OLED,6.28,1080.0,2280.0,android 8,microsdxc,134217728.0,8388608.0,Li-Po,3450.0,1,4K
IPS,5.7,720.0,1440.0,android 7,microsdxc,67108864.0,4194304.0,Li-Ion,3180.0,1,1080
IPS,5.2,720.0,1280.0,android 7,microsdxc,16777216.0,3145728.0,Li-Ion,3000.0,1,1080
IPS,5.7,720.0,1440.0,android 7,microsdxc,67108864.0,16777216.0,Li-Ion,3180.0,1,1080
IPS,6.0,1080.0,2160.0,android 7,microsdxc,33554432.0,4194304.0,Li-Ion,3200.0,1,1080
OLED,6.43,1080.0,2160.0,android 7,microsdxc,67108864.0,6291456.0,Li-Po,4000.0,1,4K
IPS,6.0,1080.0,2160.0,android 7,microsdxc,67108864.0,6291456.0,Li-Ion,3200.0,1,1080
OLED,6.01,1080.0,2160.0,android 7,microsdxc,67108864.0,4194304.0,Li-Po,3200.0,1,4K
IPS,5.2,720.0,1280.0,android 7,microsdxc,16777216.0,3145728.0,Li-Ion,3000.0,1,1080
IPS,5.5,1080.0,1920.0,android 7,microsdxc,67108864.0,4194304.0,Li-Ion,3200.0,1,1080
IPS,6.0,1080.0,1920.0,android 7,microsdxc,67108864.0,6291456.0,Li-Po,4000.0,1,4K
OLED,5.5,1080.0,1920.0,android 7,microsdxc,134217728.0,6291456.0,Li-Po,3000.0,1,4K
IPS,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0,Li-Ion,3200.0,1,1080
IPS,5.2,720.0,1280.0,android 5,microsdxc,33554432.0,3145728.0,Li-Ion,2900.0,1,1080
IPS,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0,Li-Ion,3200.0,1,1080
IPS,6.0,1080.0,1920.0,android 6,microsdxc,67108864.0,6291456.0,Li-Ion,4000.0,1,4K
IPS,5.2,720.0,1280.0,android 6,microsdxc,33554432.0,3145728.0,Li-Ion,2900.0,1,1080
IPS,5.5,720.0,1280.0,android 5,microsdxc,67108864.0,4194304.0,Li-Po,3075.0,1,1080
OLED,6.0,1080.0,1920.0,android 6,microsdxc,67108864.0,6291456.0,Li-Po,4000.0,1,4K
OLED,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0,Li-Po,3010.0,1,4K
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0,Li-Ion,2630.0,1,1080
IPS,5.5,720.0,1280.0,android 5,microsdxc,33554432.0,3145728.0,Li-Ion,3075.0,1,1080
IPS,6.0,1080.0,1920.0,android 5,microsdxc,134217728.0,4194304.0,Li-Po,4120.0,1,4K
OLED,5.5,1080.0,1920.0,android 5,microsdxc,67108864.0,4194304.0,Li-Po,2850.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,3145728.0,Li-Po,2500.0,1,1080
IPS,5.5,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0,Li-Ion,3075.0,1,1080
IPS,5.0,540.0,960.0,android 5,microsdxc,16777216.0,2097152.0,Li-Po,2400.0,1,1080
IPS,5.0,540.0,960.0,android 5,microsdhc,16777216.0,1048576.0,Li-Po,2420.0,1,1080
OLED,5.5,1080.0,1920.0,android 5,microsdxc,33554432.0,4194304.0,Li-Po,3070.0,1,1080
OLED,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0,Li-Po,2320.0,1,1080
OLED,5.2,1080.0,1920.0,android 4,no,33554432.0,3145728.0,Li-Po,2000.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0,Li-Po,2420.0,1,1080
IPS,5.0,540.0,960.0,android 5,microsdxc,16777216.0,2097152.0,Li-Po,2420.0,1,1080
IPS,4.5,480.0,854.0,android 4,microsdhc,4194304.0,1048576.0,Li-Po,2000.0,1,720
OLED,6.0,1080.0,1920.0,android 5,microsdxc,67108864.0,4194304.0,Li-Po,4100.0,1,1080
OLED,5.0,1080.0,1920.0,android 4,microsdxc,16777216.0,3145728.0,Li-Po,2320.0,1,1080
IPS,4.5,480.0,854.0,android 4,microsdhc,16777216.0,1048576.0,Li-Po,2000.0,1,720
IPS,4.5,480.0,854.0,android 4,microsdxc,8388608.0,1048576.0,Li-Po,2000.0,1,720
IPS,4.0,480.0,800.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1700.0,1,720
IPS,4.7,720.0,1280.0,android 4,microsdxc,8388608.0,1048576.0,Li-Po,2000.0,1,1080
IPS,4.5,480.0,854.0,android 4,microsdxc,8388608.0,1048576.0,Li-Ion,2000.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdxc,16777216.0,2097152.0,Li-Po,2420.0,1,1080
IPS,5.9,1080.0,1920.0,android 4,microsdhc,16777216.0,2097152.0,Li-Ion,3000.0,1,1080
OLED,5.2,1080.0,1920.0,android 4,no,16777216.0,2097152.0,Li-Po,2000.0,1,1080
IPS,5.5,1080.0,1920.0,android 4,microsdxc,33554432.0,2097152.0,Li-Po,3000.0,1,1080
IPS,5.0,720.0,1280.0,android 4,no,16777216.0,1048576.0,Li-Ion,2410.0,1,1080
IPS,4.5,480.0,854.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1900.0,1,720
IPS,4.7,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0,Li-Po,2000.0,1,720
IPS,4.7,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1900.0,1,720
TFT,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1700.0,1,720
IPS,4.5,480.0,854.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1900.0,1,720
IPS,5.0,720.0,1280.0,android 4,microsdxc,8388608.0,1048576.0,Li-Ion,2410.0,1,1080
IPS,5.0,720.0,1280.0,android 4,no,16777216.0,2097152.0,Li-Ion,2140.0,1,1080
IPS,5.5,1440.0,2560.0,android 4,microsdxc,33554432.0,3145728.0,Li-Po,3000.0,1,4K
IPS,5.5,1080.0,1920.0,android 4,microsdxc,16777216.0,2097152.0,Li-Po,2800.0,1,4K
IPS,4.5,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1900.0,1,Yes
